"Neoadjuvant"	"Treatment"	"Mean(X1)"	"Mean(X2)"	"Mean(X3)"	"Mean(X4)"	"Mean(X5)"	"Mean(X6)"	"Mean(X7)"	"Mean(X8)"	"Mean(X9)"	"Mean(X10)"	"Mean(X11)"	"Mean(X12)"	"Mean(X13)"	"Mean(X14)"	"Mean(X15)"	"Mean(X16)"	"Mean(X17)"	"Mean(X18)"	"Mean(X19)"	"Mean(X20)"	"Mean(X21)"	"Mean(X22)"	"Mean(X23)"	"Mean(X24)"	"Mean(X25)"	"Mean(X26)"	"Mean(X27)"	"Mean(X28)"	"Mean(X29)"	"Mean(X30)"	"Mean(X31)"	"Mean(X32)"	"Mean(X33)"	"Mean(X34)"	"Mean(X35)"	"Mean(X36)"	"Mean(X37)"	"Mean(X38)"	"Mean(X39)"	"Mean(X40)"	"Mean(X41)"	"Mean(X42)"	"Mean(X43)"	"Mean(X44)"	"Mean(X45)"	"Mean(X46)"	"Mean(X47)"	"Mean(X48)"	"Mean(X49)"	"Mean(X50)"	"Mean(X51)"	"Mean(X52)"	"Mean(X53)"	"Mean(X54)"	"Mean(X55)"	"Mean(X56)"	"Mean(X57)"	"Mean(X58)"	"Mean(X59)"	"Mean(X60)"	"Mean(X61)"	"Mean(X62)"	"Mean(X63)"	"Mean(X64)"	"Mean(X65)"	"Mean(X66)"	"Mean(X67)"	"Mean(X68)"	"Mean(X69)"	"Mean(X70)"	"Mean(X71)"	"Mean(X72)"	"Mean(X73)"	"Mean(X74)"	"Mean(X75)"	"Mean(X76)"	"Mean(X77)"	"Mean(X78)"	"Mean(X79)"	"Mean(X80)"	"Mean(X81)"	"Mean(X82)"	"Mean(X83)"	"Mean(X84)"	"Mean(X85)"	"Mean(X86)"	"Mean(X87)"	"Mean(X88)"	"Mean(X89)"	"Mean(X90)"	"Mean(X91)"	"Mean(X92)"	"Mean(X93)"	"Mean(X94)"	"Mean(X95)"	"Mean(X96)"	"Mean(X97)"	"Mean(X98)"	"Mean(X99)"	"Mean(X100)"	"Mean(X101)"	"Mean(X102)"	"Mean(X103)"	"Mean(X104)"	"Mean(X105)"	"Mean(X106)"	"Mean(X107)"	"Mean(X108)"	"Mean(X109)"	"Mean(X110)"	"Mean(X111)"	"Mean(X112)"	"Mean(X113)"	"Mean(X114)"	"Mean(X115)"	"Mean(X116)"	"Mean(X117)"	"Mean(X118)"	"Mean(X119)"	"Mean(X120)"	"Mean(X121)"	"Mean(X122)"	"Mean(X123)"	"Mean(X124)"	"Mean(X125)"	"Mean(X126)"	"Mean(X127)"	"Mean(X128)"	"Mean(X129)"	"Mean(X130)"	"Mean(X131)"	"Mean(X132)"	"Mean(X133)"	"Mean(X134)"	"Mean(X135)"	"Mean(X136)"	"Mean(X137)"	"Mean(X138)"	"Mean(X139)"	"Mean(X140)"	"Mean(X141)"	"Mean(X142)"	"Mean(X143)"	"Mean(X144)"	"Mean(X145)"	"Mean(X146)"	"Mean(X147)"	"Mean(X148)"	"Mean(X149)"	"Mean(X150)"	"Mean(X151)"	"Mean(X152)"	"Mean(X153)"	"Mean(X154)"	"Mean(X155)"	"Mean(X156)"	"Mean(X157)"	"Mean(X158)"	"Mean(X159)"	"Mean(X160)"	"Mean(X161)"	"Mean(X162)"	"Mean(X163)"	"Mean(X164)"	"Mean(X165)"	"Mean(X166)"	"Mean(X167)"	"Mean(X168)"	"Mean(X169)"	"Mean(X170)"	"Mean(X171)"	"Mean(X172)"	"Mean(X173)"	"Mean(X174)"	"Mean(X175)"	"Mean(X176)"	"Mean(X177)"	"Mean(X178)"	"Mean(X179)"	"Mean(X180)"	"Mean(X181)"	"Mean(X182)"	"Mean(X183)"	"Mean(X184)"	"Mean(X185)"	"Mean(X186)"	"Mean(X187)"	"Mean(X188)"	"Mean(X189)"	"Mean(X190)"	"Mean(X191)"	"Mean(X192)"	"Mean(X193)"	"Mean(X194)"	"Mean(X195)"	"Mean(X196)"	"Mean(X197)"	"Mean(X198)"	"Mean(X199)"	"Mean(X200)"	"Mean(X201)"	"Mean(X202)"	"Mean(X203)"	"Mean(X204)"	"Mean(X205)"	"Mean(X206)"	"Mean(X207)"	"Mean(X208)"	"Mean(X209)"	"Mean(X210)"	"Mean(X211)"	"Mean(X212)"	"Mean(X213)"	"Mean(X214)"	"Mean(X215)"	"Mean(X216)"	"Mean(X217)"	"Mean(X218)"	"Mean(X219)"	"Mean(X220)"	"Mean(X221)"	"Mean(X222)"	"Mean(X223)"	"Mean(X224)"	"Mean(X225)"	"Mean(X226)"	"Mean(X227)"	"Mean(X228)"	"Mean(X229)"	"Mean(X230)"	"Mean(X231)"	"Mean(X232)"	"Mean(X233)"	"Mean(X234)"	"Mean(X235)"	"Mean(X236)"	"Mean(X237)"	"Mean(X238)"	"Mean(X239)"	"Mean(X240)"	"Mean(X241)"	"Mean(X242)"	"Mean(X243)"	"Mean(X244)"	"Mean(X245)"	"Mean(X246)"	"Mean(X247)"	"Mean(X248)"	"Mean(X249)"	"Mean(X250)"	"Mean(X251)"	"Mean(X252)"	"Mean(X253)"	"Mean(X254)"	"Mean(X255)"	"Mean(X256)"	"Mean(X257)"	"Mean(X258)"	"Mean(X259)"	"Mean(X260)"	"Mean(X261)"	"Mean(X262)"	"Mean(X263)"	"Mean(X264)"	"Mean(X265)"	"Mean(X266)"	"Mean(X267)"	"Mean(X268)"	"Mean(X269)"	"Mean(X270)"	"Mean(X271)"	"Mean(X272)"	"Mean(X273)"	"Mean(X274)"	"Mean(X275)"	"Mean(X276)"	"Mean(X277)"	"Mean(X278)"	"Mean(X279)"	"Mean(X280)"	"Mean(X281)"	"Mean(X282)"	"Mean(X283)"	"Mean(X284)"	"Mean(X285)"	"Mean(X286)"	"Mean(X287)"	"Mean(X288)"	"Mean(X289)"	"Mean(X290)"	"Mean(X291)"	"Mean(X292)"	"Mean(X293)"	"Mean(X294)"	"Mean(X295)"	"Mean(X296)"	"Mean(X297)"	"Mean(X298)"	"Mean(X299)"	"Mean(X300)"	"Mean(X301)"	"Mean(X302)"	"Mean(X303)"	"Mean(X304)"	"Mean(X305)"	"Mean(X306)"	"Mean(X307)"	"Mean(X308)"	"Mean(X309)"	"Mean(X310)"	"Mean(X311)"	"Mean(X312)"	"Mean(X313)"	"Mean(X314)"	"Mean(X315)"	"Mean(X316)"	"Mean(X317)"	"Mean(X318)"	"Mean(X319)"	"Mean(X320)"	"Mean(X321)"	"Mean(X322)"	"Mean(X323)"	"Mean(X324)"	"Mean(X325)"	"Mean(X326)"	"Mean(X327)"	"Mean(X328)"	"Mean(X329)"	"Mean(X330)"	"Mean(X331)"	"Mean(X332)"	"Mean(X333)"	"Mean(X334)"	"Mean(X335)"	"Mean(X336)"	"Mean(X337)"	"Mean(X338)"	"Mean(X339)"	"Mean(X340)"	"Mean(X341)"	"Mean(X342)"	"Mean(X343)"	"Mean(X344)"	"Mean(X345)"	"Mean(X346)"	"Mean(X347)"	"Mean(X348)"	"Mean(X349)"	"Mean(X350)"	"Mean(X351)"	"Mean(X352)"	"Mean(X353)"	"Mean(X354)"	"Mean(X355)"	"Mean(X356)"	"Mean(X357)"	"Mean(X358)"	"Mean(X359)"	"Mean(X360)"	"Mean(X361)"	"Mean(X362)"	"Mean(X363)"	"Mean(X364)"	"Mean(X365)"	"Mean(X366)"	"Mean(X367)"	"Mean(X368)"	"Mean(X369)"	"Mean(X370)"	"Mean(X371)"	"Mean(X372)"	"Mean(X373)"	"Mean(X374)"	"Mean(X375)"	"Mean(X376)"	"Mean(X377)"	"Mean(X378)"	"Mean(X379)"	"Mean(X380)"	"Mean(X381)"	"Mean(X382)"	"Mean(X383)"	"Mean(X384)"	"Mean(X385)"	"Mean(X386)"	"Mean(X387)"	"Mean(X388)"	"Mean(X389)"	"Mean(X390)"	"Mean(X391)"	"Mean(X392)"	"Mean(X393)"	"Mean(X394)"	"Mean(X395)"	"Mean(X396)"	"Mean(X397)"	"Mean(X398)"	"Mean(X399)"	"Mean(X400)"	"Mean(X401)"	"Mean(X402)"	"Mean(X403)"	"Mean(X404)"	"Mean(X405)"	"Mean(X406)"	"Mean(X407)"	"Mean(X408)"	"Mean(X409)"	"Mean(X410)"	"Mean(X411)"	"Mean(X412)"	"Mean(X413)"	"Mean(X414)"	"Mean(X415)"	"Mean(X416)"	"Mean(X417)"	"Mean(X418)"	"Mean(X419)"	"Mean(X420)"	"Mean(X421)"	"Mean(X422)"	"Mean(X423)"	"Mean(X424)"	"Mean(X425)"	"Mean(X426)"	"Mean(X427)"	"Mean(X428)"	"Mean(X429)"	"Mean(X430)"	"Mean(X431)"	"Mean(X432)"	"Mean(X433)"	"Mean(X434)"	"Mean(X435)"	"Mean(X436)"	"Mean(X437)"	"Mean(X438)"	"Mean(X439)"	"Mean(X440)"	"Mean(X441)"	"Mean(X442)"	"Mean(X443)"	"Mean(X444)"	"Mean(X445)"	"Mean(X446)"	"Mean(X447)"	"Mean(X448)"	"Mean(X449)"	"Mean(X450)"	"Mean(X451)"	"Mean(X452)"	"Mean(X453)"	"Mean(X454)"	"Mean(X455)"	"Mean(X456)"	"Mean(X457)"	"Mean(X458)"	"Mean(X459)"	"Mean(X460)"	"Mean(X461)"	"Mean(X462)"	"Mean(X463)"	"Mean(X464)"	"Mean(X465)"	"Mean(X466)"	"Mean(X467)"	"Mean(X468)"	"Mean(X469)"	"Mean(X470)"	"Mean(X471)"	"Mean(X472)"	"Mean(X473)"	"Mean(X474)"	"Mean(X475)"	"Mean(X476)"	"Mean(X477)"	"Mean(X478)"	"Mean(X479)"	"Mean(X480)"	"Mean(X481)"	"Mean(X482)"	"Mean(X483)"	"Mean(X484)"	"Mean(X485)"	"Mean(X486)"	"Mean(X487)"	"Mean(X488)"	"Mean(X489)"	"Mean(X490)"	"Mean(X491)"	"Mean(X492)"	"Mean(X493)"	"Mean(X494)"	"Mean(X495)"	"Mean(X496)"	"Mean(X497)"	"Mean(X498)"	"Mean(X499)"	"Mean(X500)"	"Mean(X501)"
"No"		1.0	1.0	1.0	1.0	1.0	1.00031191515908	1.00054597925279	1.000624024961	1.00093632958801	1.00117068602201	1.0012488292226	1.00171794471342	1.00203093266677	1.00210921021795	1.00304949566033	1.00367733354198	1.00438459129345	1.00462056543191	1.00517160319699	1.00564440263405	1.00603874205945	1.0071445395305	1.00809430255403	1.00856985612076	1.00912523599748	1.00944287063267	1.0102909002512	1.01094624179032	1.01201298701299	1.01324664770419	1.0141532454856	1.01530944625407	1.01597131681877	1.01679986951558	1.01754672325145	1.01912702305051	1.02027642141852	1.02154458070931	1.02290076335878	1.02392026578073	1.02570929361844	1.02716213964339	1.02844748477517	1.03025238174829	1.03171813540882	1.03344790007545	1.03422818791946	1.03579230381448	1.03709935223353	1.03840970350404	1.04033755274262	1.0434183321847	1.04512900163949	1.04648349749438	1.04793216819519	1.04911216977046	1.05084157556828	1.05320552282121	1.05468956406869	1.05692348424676	1.05916688776864	1.06104367856826	1.06358792184725	1.06585973656105	1.0680460180148	1.07024128686327	1.07234957020057	1.07456258411844	1.07726904740488	1.07969707897584	1.08154971552425	1.08467741935484	1.08676889174548	1.08856801250805	1.03228989638726	1.03641541597746	1.03952835884505	1.041581410245	1.04374094195977	1.04677002849824	1.04836632286118	0.991009930140365	0.993192771396181	0.995958793711603	1.00028153153153	1.00269930570617	1.00581116467064	1.0047632934772	1.00730922911997	0.947121493500147	0.949877669774516	0.889375345494749	0.893375534454995	0.89525462962963	0.89759210908036	0.901303037432915	0.903672249744437	0.906237678416529	0.909372491832559	0.880028588931999	0.884403860122445	0.887165608410534	0.890130548302872	0.893369553750396	0.895637228979376	0.899155871734976	0.902506963788301	0.905125174599764	0.840698426384997	0.843425605536332	0.846170535908006	0.849210669569951	0.853758620267274	0.856781109021401	0.859729623051115	0.863564277926455	0.867044832562074	0.870357883169751	0.873696349779382	0.807993750157506	0.81121358179311	0.814273015873016	0.817261859243965	0.820178299630354	0.824067648495129	0.831057659231034	0.833738170137645	0.837806394672443	0.840842291742159	0.845129699324188	0.84873608063074	0.852164687640266	0.855515955921511	0.857941007312464	0.862826858553088	0.865526905049999	0.870210727969349	0.875499423201373	0.879061078622482	0.883441221980892	0.887865234263539	0.892074198988196	0.894976574700677	0.898954248366013	0.904154614777807	0.909587217043941	0.913601711916544	0.837968561064087	0.842041312272175	0.849184533626535	0.853053522941691	0.856793641966727	0.860261957937837	0.864970760233918	0.870345525584898	0.855361696959883	0.859135172497916	0.863770144277276	0.866641886589848	0.783516162669447	0.787886922238067	0.791605562579014	0.794182556123959	0.799387207966296	0.758025166100536	0.762701517561584	0.766507528461256	0.770943198215926	0.774023180261656	0.777487707538641	0.7812256292095	0.786102193686464	0.789923609399852	0.793907463694698	0.802620388461096	0.804951704741926	0.809921414538311	0.813116370808679	0.816740960871719	0.822009204282614	0.826007571764029	0.829932892386424	0.833878243997089	0.837004576881878	0.841161647053067	0.845214740516754	0.79948608983545	0.804775169120573	0.809425419616279	0.815277319875225	0.81935007009048	0.823020993343574	0.827171675586661	0.83241927548616	0.836490199670269	0.734890564649623	0.739104698483167	0.742400594574508	0.747120418848168	0.757052631578947	0.762366634335596	0.766231234158705	0.769532014881535	0.772253880919631	0.775453827940016	0.780330479792952	0.785648426538385	0.789605157131346	0.737812400451768	0.742175483570263	0.746131318456042	0.749862324204293	0.75445212654515	0.760065278491342	0.765245702114712	0.770332026464102	0.773483007842534	0.778173829635818	0.783092539544152	0.786004937962934	0.792593993255807	0.796459448332647	0.802409328921584	0.81183917093008	0.81596018195003	0.820507715281235	0.82452981192477	0.829369738033744	0.832889817091656	0.77284245756634	0.777489177489177	0.782381413359148	0.787527405602923	0.792741539970574	0.798186390846941	0.803775203775204	0.763239367769268	0.766908787806621	0.772381123703304	0.777932117405484	0.782148007590133	0.789688256751372	0.795491740003088	0.800323086720825	0.806396191917281	0.810091757708761	0.814274296675192	0.819843888307717	0.679124901081509	0.683051719559155	0.610602924484209	0.614263404476835	0.557107548779002	0.560922266139657	0.565016589250166	0.568557475582269	0.571763943981219	0.574835191665989	0.57933014354067	0.583252862463788	0.588071659063091	0.523497688751926	0.527726001863933	0.53206744405925	0.535272669625872	0.539204726924305	0.54407025459233	0.549076495586793	0.554073033707865	0.558688770409863	0.562625838926175	0.564900606469003	0.570618556701031	0.493397960889186	0.497480541683538	0.501326139686714	0.505052811875535	0.511043615882325	0.513637745912185	0.517012008476572	0.520665880755903	0.523759328246469	0.528030183551905	0.532233608060848	0.536094791166291	0.540012406947891	0.545467077725142	0.549738550534266	0.572998946814113	0.578592414529915	0.583198380566802	0.587959183673469	0.59328665568369	0.598214285714286	0.603730092204526	0.60806247361756	0.612717992343683	0.618655097613883	0.622398123717385	0.625758248261577	0.629109028707422	0.508822643781993	0.51301703163017	0.388305709023941	0.391006026889198	0.392827200745226	0.396	0.398626243486499	0.401670644391408	0.405151661049591	0.410338069573738	0.41358024691358	0.416874066699851	0.281137472656907	0.283138451109981	0.28610251117991	0.288184338184338	0.289598603839442	0.291890941072999	0.294376441369523	0.296109921484654	0.298345918734268	0.29884805266045	0.300257826887661	0.302598366740906	0.304463118580766	0.30614777213762	0.309111617312073	0.311060171919771	0.313757225433526	0.316131543101771	0.318549019607843	0.319802176063304	0.332637755418277	0.335451609542661	0.337696115445927	0.340387746041143	0.343755361125408	0.346123118778745	0.348523720485281	0.349847228284592	0.35342622806244	0.354559731038907	0.357541151804434	0.360183366077276	0.361319340329835	0.361060161408657	0.363779236387168	0.365002434895531	0.366728797763281	0.367518556797896	0.369532357109117	0.383161512027491	0.400657067323734	0.402842618528893	0.405397645707723	0.407985290254794	0.410451910094512	0.412812524962058	0.415500884386557	0.417645946457033	0.421644029891453	0.424457073826977	0.426671082408787	0.428587269904635	0.430940774359836	0.433564462483793	0.436220293800692	0.437793830982685	0.439836414953056	0.441898148148148	0.440764107956537	0.441924519456165	0.443327454438565	0.445212970352635	0.44771416681529	0.449880525686977	0.451978422686315	0.453605120271787	0.45584514555708	0.460009843730774	0.463474353014102	0.465813163878765	0.46817569894493	0.469976359338062	0.472939376553834	0.47383078843753	0.476734799315444	0.497238313350397	0.498986075435987	0.501630877955966	0.525724508050089	0.529990982867448	0.532391304347826	0.532873980054397	0.536277372262773	0.554995417048579	0.557037718491261	0.560129509713229	0.563730084348641	0.566289663839146	0.569510268562401	0.571134347275032	0.571690590111643	0.574439102564103	0.578892118863049	0.581788617886179	0.584640522875817	0.589864417989418	0.594104876419506	0.597698252688172	0.300667680865449	0.302264215185563	0.302573278800272	0.30506721820062	0.307933194154488	0.309873949579832	0.311510031678986	0.31183932346723	0.313496280552603	0.310931899641577	0.31160007199424	0.313680101670297	0.315652412280701	0.317742825607064	0.319212962962963	0.321715192235909	0.323198198198198	0.324660633484163	0.326136363636364	0.32837528604119	0.330645161290322	0.332700545171339	0.335839229559748	0.337031558185404	0.353357803856692	0.355046491091371	0.356155055002619	0.357206851119894	0.358510525759018	0.362176054829728	0.363969005596212	0.366118438907887	0.36841817784575	0.371216290588883	0.369787045252884	0.388823805060918	0.390838436175223	0.392244946211136	0.395329441201001	0.398989898989898	0.400749516441005	0.402354654691103	0.406150453320264	0.408468244084682	0.408468244084682	0.40946656649136	0.414028868067865	0.416932296315185	0.418693982074263	0.422558922558922	0.424372480166471	0.426119989520566	0.429836152219873	0.43228472407358	0.454201680672269	0.461362988309097	0.465544525967487	0.468374583876104	0.471947918952528	0.47014595311809	0.47014595311809	0.469673405909798	0.471875	0.47634069400631	0.481770236184362	0.484883452573275	0.487417731320171	0.493841688240371	0.521109271523179	0.55135752570073	0.555064130915525	0.555998582314372	0.559768064228368	0.565519105984139	0.571389546530687	0.574630293010013	0.578575413799517	0.581658408899692	0.583560869974579	0.587766714082504	0.591961722488039	0.597751284288069	0.603306593621601	0.599250936329589	0.602438299137675	0.607010885848397	0.613056680161944	0.615423694371063	0.654669260700389	0.663256325632563
"No"	"Chemotherapy"	1.0	1.0000520912564657	1.0001905410430818	1.000409137460959	1.00069939172727	1.001084044724718	1.0015681364375166	1.0021579845915927	1.0028272135333869	1.0036895124339422	1.0046023504182453	1.0056147947425627	1.006697650397777	1.007842883305663	1.0090138555000485	1.01041371788004	1.011796373637177	1.0133494651479238	1.0151341658845656	1.0168394435135755	1.0184796136929086	1.0205128384050075	1.0225478775014258	1.0247249485344105	1.0267649897114162	1.028690181964916	1.0307430538699516	1.0329335851506463	1.0350147460036327	1.0361930477549863	1.0379069837851347	1.0393458371109976	1.0412328325640199	1.0421958593364973	1.0418462998047209	1.0424351452649752	1.0408986370406512	1.0410726181445766	1.03904200996738	1.0379770866511617	1.0350867635410101	1.031998699150752	1.0287234035039992	1.0265649409730346	1.0209340403102418	1.0163678943738559	1.0103525079264566	1.0043191779770055	0.9982865039723037	0.9904564132315213	0.9829138834721912	0.9731752931043806	0.9636889825298107	0.9541909711930112	0.9426104321518622	0.933018328648932	0.9231790123757445	0.9139754097207912	0.9039765954876762	0.8935612345674537	0.8847443658398566	0.8749650769956168	0.8652948620784627	0.8535343148739797	0.8420091736319758	0.8314732035711333	0.8215880799587635	0.8122529327915451	0.8029755096911563	0.7939319460012082	0.7835824507225008	0.7750769122979702	0.765704801224892	0.7566500654296907	0.7464884216259567	0.7389026120102695	0.7308158421299045	0.7216671975916248	0.7137746988920609	0.7048504316883654	0.6980868089438051	0.6896834463671181	0.6834666595284992	0.6767329542998457	0.6709412047646122	0.6642077679163437	0.6571573961889293	0.6516669255605401	0.6475475731855859	0.6410506022018098	0.6342855186005653	0.6290704877287848	0.6253029308631182	0.6208369758813032	0.6150704070628945	0.6078276389489569	0.6026416371743524	0.5986576449038874	0.5943340590982007	0.5906673571485583	0.5871954271497632	0.5837960854626825	0.5787461963505139	0.5764597588373309	0.5716757327374445	0.5675341883588361	0.5625510126362012	0.5591509360666749	0.5542047793752225	0.5520281020396589	0.5455760006110171	0.542344025770668	0.5386914742624	0.5355170161742575	0.5323486486450174	0.5280527527771153	0.5245641397894079	0.5211761253272296	0.5157647044905611	0.5127028800638731	0.5057874371590331	0.5027197040493302	0.4985824309303893	0.4958436650000105	0.4930466617873411	0.4906529196669652	0.4880873097464575	0.48708023450034965	0.48386753099985974	0.4811194283012817	0.478073642176505	0.47450504813433314	0.4731304757111348	0.47026570688217934	0.46728521676915197	0.4647007939414685	0.4635400968479881	0.46002878330908636	0.4576069044819963	0.4552405567939483	0.4535660399019404	0.4511659779299912	0.4484153841034688	0.44444546671855134	0.44030099703482456	0.4376156068943976	0.4362505949154229	0.43322664608207634	0.4323418244789239	0.4288107281871692	0.42629360876242406	0.42521971247659474	0.4220941353821243	0.42126846744315366	0.4187339157179134	0.41747951316569437	0.4146617250871531	0.41383354375533904	0.41180657121696385	0.4100757416023088	0.40871904313773993	0.4059351058090843	0.40187036493115547	0.4008140643745901	0.3998189964350385	0.3991690659895157	0.39751458019176195	0.39729348652068924	0.3955694262535529	0.39234004803223077	0.38910032607124745	0.388109351623929	0.3878649332320221	0.38176682015160496	0.3810768541411587	0.38060378964194763	0.37919546915449276	0.3785048388610977	0.3775770774909324	0.37568397229439926	0.3742288891443683	0.3722121242752991	0.3712646247850401	0.3708483985077888	0.3680200965607813	0.36646268645429814	0.36586194073494704	0.36549771867433556	0.366331811060483	0.3658026252429154	0.3641669566908083	0.36165728710779216	0.3590652250848071	0.3582606751266384	0.3573341231360972	0.35682013266809887	0.3544525431014777	0.3533716401190756	0.3528697745394264	0.3514926117231573	0.3501101050616706	0.3484895984526536	0.3451951944384684	0.3406964790308386	0.3399845552800538	0.3384790090255546	0.3379495610296523	0.33728366026796913	0.3352062841741664	0.3329517945048353	0.33074096587028456	0.3271113848522688	0.32606733154571654	0.32385221407844883	0.32325907271511756	0.3215555678445365	0.31851727110830846	0.3183771520753708	0.31567541203544236	0.31515573237479866	0.31411423703281977	0.31360910067351905	0.3142115880343855	0.3121196587333505	0.30987431493071016	0.3084175134511246	0.3071801560765139	0.3056268501396591	0.30474841817519005	0.3039658774514568	0.30221431641799856	0.30028732286482557	0.30122732767100197	0.29956875850935216	0.2971742390902733	0.29510497877422914	0.29410455143604813	0.29267511602247964	0.2931395605915292	0.2916457416085093	0.29161187542264755	0.2907966771838966	0.29035755538787333	0.28896554493492826	0.2873825173109861	0.28725935171687667	0.2882228216219933	0.28857947106802384	0.28749547525558355	0.28748200739482926	0.28641456890164735	0.28369592425823104	0.28305172011730206	0.28071467570753583	0.28168292920700194	0.28047518209602285	0.2795123800001682	0.2795949161956175	0.27652714371905585	0.2770720368916009	0.27665493311112677	0.2723055240263853	0.2721076550059351	0.2717143630965348	0.2714878432216221	0.27070411325585014	0.26965914263600704	0.26765823523845744	0.2661369683626263	0.2636206235436774	0.2633474685246251	0.2615106733729724	0.2596522853167017	0.2587324827343787	0.2585850397307132	0.2581641581020005	0.2588454771990458	0.2574233590412747	0.2580671005747004	0.25749609879968716	0.25640117302813453	0.2566687419100444	0.2572983645080749	0.25667510498873886	0.254913028028742	0.25587954709242594	0.2545197694115821	0.2538099502095064	0.2542980596263199	0.2519785329706647	0.251636321929732	0.250036375938194	0.24679789470462093	0.2469310387541031	0.24616320886571236	0.24373641045698402	0.2437105962169185	0.24448970606597906	0.2440286704847232	0.24385605831463827	0.24254821329822154	0.24241643514714012	0.24119287526195443	0.23864161092691602	0.23774645954205295	0.23819441935330518	0.23863257148839742	0.2380581855410791	0.2370262815346318	0.23727946237366962	0.2378408684895816	0.2389178936101535	0.23700787637428655	0.23615865996756386	0.23572993880077894	0.23416781366863498	0.23128631238838457	0.227708596437168	0.22584813372301787	0.22576619929271313	0.2267129319686775	0.22647945482009235	0.2278596573556005	0.22100300958138047	0.22224076299330395	0.22279418971759576	0.21975031474768078	0.21932341225598526	0.2180288452540871	0.21657831689288454	0.21621755288602862	0.21645002160666643	0.2153104281211912	0.21583269422255788	0.2157312726567059	0.21567047164361294	0.2108648963441114	0.2103058299380786	0.20932593801802526	0.2087235749277057	0.21006595950909318	0.21025868434043996	0.2112525727011753	0.2075011819726869	0.20918128820391496	0.20850480318903156	0.20910985784223157	0.209117258623744	0.21041479089240037	0.21022776307115656	0.2091851772993774	0.20597095961262402	0.20576877575721542	0.20575989420596372	0.20647012773811854	0.20846932782600186	0.20791581347355848	0.208248530000398	0.20811458823325935	0.20833232730659335	0.20971148317659932	0.20881109482596705	0.20816440419169094	0.2065224039111663	0.20392502580552166	0.20235220912379992	0.20383614275532433	0.20519934414283453	0.20458016366482026	0.2052022459782696	0.2064384004168485	0.2059671553891474	0.19815182713843307	0.19681752594717872	0.19524937263581704	0.19580588289963688	0.19405885330692932	0.19556520011984804	0.1951145225952006	0.19621680178379006	0.19722449649935733	0.19519336817129046	0.19669475620044913	0.19765608252114739	0.19904682341458865	0.1949057635152719	0.19607124696871328	0.19670047549920844	0.19798642083995505	0.19729717090704166	0.1940507871297157	0.19409857275540116	0.19523479494349924	0.19342681834847894	0.19253666254806048	0.1937784435260961	0.19383954355161678	0.19432753916420392	0.19593444360864196	0.19441708952473974	0.19314907179819119	0.19302753591244654	0.1943360741304302	0.19587536658694088	0.19768123910153496	0.196914263009572	0.19855878392034432	0.19743151465497305	0.19768211241548347	0.1995227962907399	0.20108459864827433	0.20248674913933323	0.20419642650159883	0.2050943403834917	0.2064778452495795	0.2076934402422735	0.2085006581525057	0.20799436105427913	0.1971329593929255	0.19835338544069492	0.19942496796936696	0.20065647208645532	0.19894945559199764	0.2004337160791106	0.20037106128250548	0.20256222721304779	0.20261600026865817	0.19950432918021896	0.20149300506768986	0.20286104118417844	0.20070504549665175	0.20062812160205737	0.20119400656098	0.20012131448175585	0.19809994321471283	0.19992478966488428	0.18896478955347365	0.19073209397331875	0.19109076959580204	0.19141586436767272	0.19273077781125844	0.19321631713853618	0.19289434740484093	0.19448295547909147	0.19579615321009336	0.19441083168418158	0.19422077904755677	0.19116986314823148	0.1954125199709921	0.1944549708090207	0.1962648727230816	0.19835042810737274	0.19714037708432267	0.19882921371049572	0.19998628447480227	0.2016855832261284	0.20345762025020658	0.20046197699823542	0.20074823780922577	0.2015894392595795	0.20338197434909708	0.20226718663716223	0.20122425140182978	0.20288144116896312	0.204682105894053	0.20639937201448036	0.20839588484195168	0.21234449944924524	0.21422625004837498	0.21481751933324367	0.21550494067413062	0.2110830437509836	0.21291128382903632	0.20979657654091907	0.2117858293410043	0.20883031996065515	0.21096870671462947	0.21226828729643943	0.2093773482229845	0.21135190134556053	0.20958000806634938	0.2052830221492326	0.20440979199377513	0.1969471026082262	0.19923835302193393	0.20101752832719758	0.19651494851116658	0.19827006360982405	0.18957432038646166	0.18796879216759094	0.18130598326790343	0.17606281934601165	0.1776514457734513	0.18272984062478506	0.18521067714009823	0.18385379429545354	0.18405461408638044	0.1841905251659501	0.1850210073429213	0.1854364680602752	0.1872026987483718
