"split.patient..1...2."	"X1"	"X2"	"X3"	"X4"	"X5"	"X6"	"X7"	"X8"	"X9"	"X10"	"X11"	"X12"	"X13"	"X14"	"X15"	"X16"	"X17"	"X18"	"X19"	"X20"	"X21"	"X22"	"X23"	"X24"	"X25"	"X26"	"X27"	"X28"	"X29"	"X30"	"X31"	"X32"	"X33"	"X34"	"X35"	"X36"	"X37"	"X38"	"X39"	"X40"	"X41"	"X42"	"X43"	"X44"	"X45"	"X46"	"X47"	"X48"	"X49"	"X50"	"X51"	"X52"	"X53"	"X54"	"X55"	"X56"	"X57"	"X58"	"X59"	"X60"	"X61"	"X62"	"X63"	"X64"	"X65"	"X66"	"X67"	"X68"	"X69"	"X70"	"X71"	"X72"	"X73"	"X74"	"X75"	"X76"	"X77"	"X78"	"X79"	"X80"	"X81"	"X82"	"X83"	"X84"	"X85"	"X86"	"X87"	"X88"	"X89"	"X90"	"X91"	"X92"	"X93"	"X94"	"X95"	"X96"	"X97"	"X98"	"X99"	"X100"	"X101"	"X102"	"X103"	"X104"	"X105"	"X106"	"X107"	"X108"	"X109"	"X110"	"X111"	"X112"	"X113"	"X114"	"X115"	"X116"	"X117"	"X118"	"X119"	"X120"	"X121"	"X122"	"X123"	"X124"	"X125"	"X126"	"X127"	"X128"	"X129"	"X130"	"X131"	"X132"	"X133"	"X134"	"X135"	"X136"	"X137"	"X138"	"X139"	"X140"	"X141"	"X142"	"X143"	"X144"	"X145"	"X146"	"X147"	"X148"	"X149"	"X150"	"X151"	"X152"	"X153"	"X154"	"X155"	"X156"	"X157"	"X158"	"X159"	"X160"	"X161"	"X162"	"X163"	"X164"	"X165"	"X166"	"X167"	"X168"	"X169"	"X170"	"X171"	"X172"	"X173"	"X174"	"X175"	"X176"	"X177"	"X178"	"X179"	"X180"	"X181"	"X182"	"X183"	"X184"	"X185"	"X186"	"X187"	"X188"	"X189"	"X190"	"X191"	"X192"	"X193"	"X194"	"X195"	"X196"	"X197"	"X198"	"X199"	"X200"	"X201"	"X202"	"X203"	"X204"	"X205"	"X206"	"X207"	"X208"	"X209"	"X210"	"X211"	"X212"	"X213"	"X214"	"X215"	"X216"	"X217"	"X218"	"X219"	"X220"	"X221"	"X222"	"X223"	"X224"	"X225"	"X226"	"X227"	"X228"	"X229"	"X230"	"X231"	"X232"	"X233"	"X234"	"X235"	"X236"	"X237"	"X238"	"X239"	"X240"	"X241"	"X242"	"X243"	"X244"	"X245"	"X246"	"X247"	"X248"	"X249"	"X250"	"X251"	"X252"	"X253"	"X254"	"X255"	"X256"	"X257"	"X258"	"X259"	"X260"	"X261"	"X262"	"X263"	"X264"	"X265"	"X266"	"X267"	"X268"	"X269"	"X270"	"X271"	"X272"	"X273"	"X274"	"X275"	"X276"	"X277"	"X278"	"X279"	"X280"	"X281"	"X282"	"X283"	"X284"	"X285"	"X286"	"X287"	"X288"	"X289"	"X290"	"X291"	"X292"	"X293"	"X294"	"X295"	"X296"	"X297"	"X298"	"X299"	"X300"	"X301"	"X302"	"X303"	"X304"	"X305"	"X306"	"X307"	"X308"	"X309"	"X310"	"X311"	"X312"	"X313"	"X314"	"X315"	"X316"	"X317"	"X318"	"X319"	"X320"	"X321"	"X322"	"X323"	"X324"	"X325"	"X326"	"X327"	"X328"	"X329"	"X330"	"X331"	"X332"	"X333"	"X334"	"X335"	"X336"	"X337"	"X338"	"X339"	"X340"	"X341"	"X342"	"X343"	"X344"	"X345"	"X346"	"X347"	"X348"	"X349"	"X350"	"X351"	"X352"	"X353"	"X354"	"X355"	"X356"	"X357"	"X358"	"X359"	"X360"	"X361"	"X362"	"X363"	"X364"	"X365"	"X366"	"X367"	"X368"	"X369"	"X370"	"X371"	"X372"	"X373"	"X374"	"X375"	"X376"	"X377"	"X378"	"X379"	"X380"	"X381"	"X382"	"X383"	"X384"	"X385"	"X386"	"X387"	"X388"	"X389"	"X390"	"X391"	"X392"	"X393"	"X394"	"X395"	"X396"	"X397"	"X398"	"X399"	"X400"	"X401"	"X402"	"X403"	"X404"	"X405"	"X406"	"X407"	"X408"	"X409"	"X410"	"X411"	"X412"	"X413"	"X414"	"X415"	"X416"	"X417"	"X418"	"X419"	"X420"	"X421"	"X422"	"X423"	"X424"	"X425"	"X426"	"X427"	"X428"	"X429"	"X430"	"X431"	"X432"	"X433"	"X434"	"X435"	"X436"	"X437"	"X438"	"X439"	"X440"	"X441"	"X442"	"X443"	"X444"	"X445"	"X446"	"X447"	"X448"	"X449"	"X450"	"X451"	"X452"	"X453"	"X454"	"X455"	"X456"	"X457"	"X458"	"X459"	"X460"	"X461"	"X462"	"X463"	"X464"	"X465"	"X466"	"X467"	"X468"	"X469"	"X470"	"X471"	"X472"	"X473"	"X474"	"X475"	"X476"	"X477"	"X478"	"X479"	"X480"	"X481"	"X482"	"X483"	"X484"	"X485"	"X486"	"X487"	"X488"	"X489"	"X490"	"X491"	"X492"	"X493"	"X494"	"X495"	"X496"	"X497"	"X498"	"X499"	"X500"	"X501"
"002"	1	1.00023275661417	1.00078015290997	1.00117068602201	1.00203093266677	1.00257913247362	1.00414872798434	1.00517160319699	1.00730270906949	1.00944287063267	1.01143262635023	1.01479313345463	1.01736854627647	1.0208499124622	1.02353786004947	1.02706164931946	1.03235152100435	1.03618739903069	1.04191033138402	1.04615886478552	1.05113077679449	1.05719465963409	1.06288839174745	1.06721987582274	1.07438482967184	1.08137255092234	1.08752715174734	1.09417994868025	1.10277397382524	1.11218134233455	1.12017703495873	1.13008484528032	1.13504618934564	1.14160568058478	1.14260048894195	1.15151952590376	1.16233490266639	1.16663848401042	1.16607275787899	1.15659313864474	1.15217162471396	1.15146836174516	1.14504463067628	1.13611493800433	1.14182595723521	1.11586997090398	1.12797604287065	1.11975357862369	1.10989908944831	1.09415817984832	1.08886653517423	1.07768617021277	1.06804831133974	1.03829463679566	1.01153587366976	1.00534428505322	0.984622429906542	0.957041386628935	0.945920076344984	0.928628198937711	0.900568081991215	0.891229972886369	0.866717827332752	0.812993957703928	0.802960971827345	0.793744808671804	0.775683419074001	0.758772763684913	0.726545650708024	0.718070767555798	0.696468453608247	0.678903592731308	0.644838592062824	0.630409090909091	0.618437832399023	0.614687298393369	0.608326636495651	0.587112679598229	0.569241399554415	0.552524692291747	0.538336994712834	0.503648573878052	0.489467535664456	0.464577518695166	0.438976693065942	0.426823621059009	0.423531188627514	0.406846539701118	0.397286836117941	0.390387057053724	0.387769657368128	0.376618106347836	0.366942517738978	0.356182658803649	0.341620086076158	0.320133110510306	0.31169717316722	0.300595112417943	0.278487997792697	0.276846237253813	0.269826508765957	0.26344582007163	0.244329253678721	0.239050266226864	0.224052206589392	0.219193905586207	0.211506243929085	0.200603015075377	0.189428401065173	0.185480505400807	0.181792537261512	0.170744044167482	0.166741636571605	0.162476836722718	0.161001772617131	0.156755123566607	0.152423251629326	0.148594825981761	0.146782693957593	0.14258327848451	0.129945272923321	0.122858155048578	0.121199073729068	0.122120421214224	0.122970250171873	0.115388899620569	0.107929045275899	0.110200413391209	0.111123299801258	0.111864304764122	0.103621525542183	0.0923302546180729	0.0869380650756406	0.0814123373935222	0.0774608507779033	0.0716775431534829	0.0723415001074577	0.0727867381332729	0.0732966964171492	0.0736088320539179	0.0708489796906339	0.0681103092926299	0.0691607684529828	0.0696011957628404	0.069896449704142	0.0670420436868741	0.0573122094176232	0.0541736744268391	0.0544793295500467	0.0548598603734463	0.0550843016490829	0.0554896909753198	0.05576878113703	0.0561576354679803	0.0564939087342556	0.0569777430691136	0.0572714427756555	0.0575155963075858	0.0579390240104637	0.0582660002254875	0.0548101724059913	0.0561843896181105	0.0526922542831618	0.0529482075908844	0.0495229230312289	0.0459979600046162	0.0462860157857921	0.0425973276757951	0.0428954096088813	0.0431832016894507	0.0435189737107007	0.0397508412290802	0.0358976922019666	0.0361316737291835	0.0323054455703	0.0284044846064103	0.0244910659040972	0.0245940055856556	0.0206177724768168	0.0169234446447437	0.0169917093646162	0.0171489235519276	0.0172896982975031	0.0173674630574619	0.0176776809688204	0.017773125447634	0.0178834746937194	0.0179601380692575	0.0180870150257908	0.0183673469387757	0.018478394985564	0.0185606874328681	0.0186740928550649	0.0187351442415955	0.0188737265023618	0.0189829133498961	0.0190775125858591	0.019229238303369	0.0193379606474567	0.0194196243326234	0.0197227374317732	0.0197997125561816	0.0198859482380465	0.0200079479204886	0.0201018430895411	0.0202559787559245	0.0203307483883024	0.0204760328787949	0.0205310513280886	0.0206419800160387	0.0207447229029963	0.0209246178072213	0.0210495122202121	0.0211661300164459	0.0213576326198005	0.0214895461990557	0.0216616245247194	0.0218694003417092	0.0220808072008141	0.022187118261001	0.0222944579719879	0.0224355621363676	0.0225895316804407	0.0237831906574123	0.0239091609469113	0.0240357323593479	0.0241771946685789	0.0243749391800972	0.0245206589251956	0.0246143002849754	0.0185405446795479	0.0187146823920078	0.0188486457437165	0.0189752175114415	0.019146648047965	0.0192644297580277	0.0193412679393988	0.0194834919605564	0.0195620091993151	0.0131001610468586	0.0133894992082343	0.0134754797441364	0.013532031517643	0.013595059904685	0.0137105519184384	0.0137942549216035	0.0138364908521656	0.0138960575409511	0.0140053249479963	0.0141161218293178	0.0142374174537613	0.0143093236025176	0.0146000054254947	0.0147432363485702	0.0148110436116714	0.00744465270045002	0.00747923303814288	0.00753926701570658	0.0075747339976353	0.00760540093689699	0.00776408565764512	0.00782649942025903	0.00787046851812565	0.00790934874369155	0.00796556302047684	0.008034083992696	0.00806298357540354	0.00825374660249854	0.00829064859923102	0.00834662447124383	0.00837174598959219	0.0084200979329516	0.00845216228151577	0.00852357071861	0.00856303169415911	0.00862961825476689	0.00868363777435854	0.00875212072210585	0.00880297826460089	0.00884503070854007	0.00893035254817229	0.00897363373984356	0.00912539062533969	0.00918819511340789	0.00922657520995513	0.00935105338236443	0.00939286588614834	0.0094411996728695	0.00950005461894201	0.00957613929997661	0.00961130221356535	0.00966175524355782	0.00971274075935497	0.00981634332745475	0.00989550738654712	0.00994899661566359	0.00999401469989737	0.0100668972136614	0.0100945029647044	0.0103047917132427	0.0103241798444059	0.0103631758022696	0.010392616642617	0.0104531197084299	0.0105232076758236	0.0105952592574425	0.0106785200195222	0.0107096830156881	0.0107620275074559	0.010836175334771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"002"	1	1	1.00015593326056	1.00054597925279	1.00078015290997	1.00101443620757	1.00117068602201	1.00148333203216	1.00226580201578	1.00297107114934	1.0037558685446	1.00462056543191	1.00556557184291	1.00667032880797	1.00730270906949	1.00833202326678	1.00928402832415	1.0099196976854	1.01111373847245	1.01223072674189	1.01351031050012	1.01511434675952	1.01648177496038	1.01801444329815	1.01922771333227	1.02060625348079	1.02166294998407	1.02247728359637	1.02394636015326	1.02533770282152	1.02673283175924	1.02870890136327	1.03003051228521	1.02584057444454	1.02799031692343	1.02444269867005	1.02576862353486	1.02776395883757	1.02968345303597	1.01920008524647	1.02061102998989	1.01082634231729	1.00744055596782	1.00354300094725	0.999546652310657	0.986997232970267	0.989687931746642	0.973266015560338	0.966031994783832	0.955705959551386	0.957855044327591	0.95306433522188	0.948973356852166	0.945260462871723	0.944149398260225	0.921241541800624	0.910184024048529	0.902403034146166	0.888882194702422	0.862521772467526	0.842854029445951	0.83239309677204	0.805788894228137	0.805256782280482	0.795179026253919	0.739107238129113	0.734433585346364	0.707144462956518	0.679742999450695	0.648666524495214	0.643975666521013	0.616104165437764	0.613651976860213	0.598582448141954	0.593021732621388	0.574565802176378	0.556399713139525	0.534302458664275	0.529516197797023	0.49751858802189	0.478986104280699	0.45695201768084	0.451382474685276	0.452265806338281	0.430119301048084	0.424254938399064	0.418369688527186	0.4061540322781	0.400135022850021	0.387198090392286	0.377682561681703	0.338180909545227	0.332080621936925	0.329193832819983	0.316477571896431	0.306843817763686	0.297294038466176	0.291036942361834	0.288175846998503	0.285386413918772	0.278992850866154	0.265868605195141	0.252550218147188	0.2393369476829	0.239823028524423	0.229945190164073	0.230101236342565	0.2201610400859	0.206762377566081	0.2003966318801	0.194652698618233	0.187982424071021	0.181346601248474	0.178162650081162	0.178556934187569	0.175338023683372	0.172230386523563	0.172509132850124	0.165836992290554	0.166173922384602	0.15580448660602	0.155994937236485	0.153076766675109	0.149687169671171	0.146411281232892	0.143018360949395	0.143181997517987	0.139806034482759	0.140054046857402	0.133080094568101	0.129659503058518	0.122558810675316	0.111944132865362	0.108492412053746	0.108675136116152	0.108824053241641	0.109007897065088	0.109157728177569	0.10566437268396	0.102161387499634	0.0986592072407202	0.0987640745953554	0.0989639379905318	0.0990588927284758	0.0991963717084556	0.09924934990313	0.0993448533938954	0.0994618297787522	0.0995790819626089	0.0997287124388863	0.0998573255016769	0.0963141679967336	0.0890011890606421	0.0742717019606093	0.0746439026728269	0.0747341117399991	0.0748080814975774	0.0748904420408975	0.0749399454728954	0.0750060519415009	0.0751303164410727	0.0677444834072949	0.0678345591747063	0.0679776700590411	0.068273529526105	0.0683969061324319	0.0685129773613024	0.0685905772903558	0.06866835320292	0.0687619174402806	0.0688635668520072	0.0689576641877194	0.0615072123395275	0.0615709650645138	0.05780266365491	0.0578894544411786	0.0579429938210086	0.0580638202678087	0.0581446515721258	0.0543376818966519	0.0544071997497413	0.0505739096920279	0.0506505725681935	0.0507156229240896	0.0468308242515042	0.0468691428686591	0.0469020373425405	0.046940472634205	0.0430791987972259	0.0431246889754701	0.0392595383661712	0.0393242239654564	0.0354418547944649	0.0354920497971243	0.0355465884079237	0.0355760248350922	0.0357649695008092	0.0357778857050348	0.035803746121157	0.0358253250423968	0.0358426069165128	0.0358728903502383	0.0359032250002083	0.0359336109964604	0.0359814644735743	0.0360207122229698	0.0360556710605027	0.0320767251148588	0.0321313437175841	0.0321626379408299	0.0321900704332858	0.0322293409840157	0.0322765923086105	0.0323239823866361	0.0323516909191742	0.0283354890341051	0.0283737473352436	0.0284016365081987	0.0244883182705611	0.0245097616315685	0.0245404602308065	0.0245743176323541	0.0205068904884408	0.0205197765576179	0.0206054885677954	0.0206343184296938	0.0206605974903532	0.0206737621376645	0.0206922208538588	0.0207133569323612	0.020734536233928	0.0207936232888581	0.0208097111985593	0.02083657977338	0.0208608208822166	0.0208905256109809	0.0125424334464891	0.0125570725206713	0.0125701137487857	0.0125815470643056	0.0125946392048512	0.0126028356380185	0.0126126854509439	0.0126663940756894	0.0126714025351894	0.0126780866457184	0.0126881260438805	0.0126981813544423	0.0127032149887001	0.0127166575442437	0.0127250735982108	0.0127402506009121	0.0127470075622491	0.0127673215185235	0.0127775027956516	0.0127928051942092	0.012809850903995	0.0128132654983983	0.0128252309277591	0.0128406479276723	0.0128526645768025	0.012866425459647	0.0128802158406327	0.0128992259539088	0.0129182922647786	0.0129304547457273	0.0129496135552913	0.0129635829334523	0.0129828401126917	0.0130003963535473	0.0130144755698501	0.00868219371755474	0.00877818920517377	0.00878555964111431	0.00879663853095178	0.00880650991659459	0.0088089812256774	0.0088210578469042	0.00882603095915052	0.00883724099000465	0.00884847953301864	0.00885724040384341	0.00886727409447365	0.00887481429353358	0.00888236732697489	0.00889877641824257	0.00891017211940423	0.00891651568491712	0.00892541186647277	0.00893305130601611	0.00894198053051163	0.00894581280788185	0.00898081857136701	0.00899120402215783	0.00899640576009371	0.00900291640256012	0.00901074162324901	0.00901858045893691	0.00902512324801043	0.00902774302253815	0.00904086474204766	0.00905007266481709	0.00905270694590131	0.00906325942376335	0.00907251304336171	0.00907913434904217	0.00908974856426829	0.0091134456342837	0.00912016349189411	0.00913093268863731	0.00914037662020062	0.00914713425484515	0.00915661174741234	0.00917018514164212	0.00918379883692366	0.00919062085359052	0.00922785341073276	0.00923617553916571	0.00924034223489767	0.00924312212124992	0.00925007916032959	0.00926262825777351	0.00927241223209137	0.00928361925699796	0.0092976661918701	0.00931034482758628	0.00937381632559152	0.00937959371623903	0.00939261891967155	0.00940277467074318	0.00942832155350904	0.00943858088055312	0.00944886255907224	0.00946358958924536	0.00947244786343186	0.0094768832221942	0.00948873117746495	0.00949912246630135	0.00950655876070114	0.00951848107925979	0.00952445345954482	0.00953492317911404	0.00954541594161267	0.00957884838359224	0.00958493889281722	0.00959561594123379	0.0096017277985212	0.0048043104368995	0.00480662057174654	0.00480970420964342	0.00481047573742809	0.00481201953580338	0.00481511010711732	0.0048174306421087	0.00482285393167042	0.00482906694800752	0.0048337372255201	0.00483763602954133	0.00484154112804758	0.00484466974913194	0.00484701886974732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"003"	1	1	1.00007796055196	1.00007796055196	1.00007796055196	1.00031191515908	1.00031191515908	1.00038992435468	1.00070208284578	1.00085823515643	1.00109255501795	1.00140515222482	1.00187441424555	1.00210921021795	1.00257913247362	1.00273587117955	1.00328484279681	1.00352030039897	1.00383441583849	1.0043059578799	1.00454189506656	1.00525037222788	1.00548675340963	1.00572324578597	1.00603874205945	1.00635443633796	1.00682834942312	1.0076983503535	1.00793588434038	1.00825277057298	1.00896649362907	1.00936344322921	1.0099196976854	1.01039697542533	1.01111373847245	1.01135288552507	1.0121508600284	1.01295009475679	1.01335018563868	1.01391084413531	1.01471286188894	1.01575738379919	1.01688466111772	1.01785289216853	1.01825686616923	1.01874205844981	1.01971383147854	1.02060625348079	1.02141890277888	1.0225587883619	1.02361953399298	1.02499177902006	1.02676439100716	1.02828865979381	1.02956234516928	1.03049838829655	1.03126550868486	1.03271763439079	1.03425964330153	1.03554817275748	1.03709865247047	1.03891342388134	1.04004004004004	1.0416910351742	1.04317269076305	1.023204946795	1.02457860673364	1.02638714256128	1.02733702128988	1.02854850362631	1.02958919351193	1.03054501097574	1.0323911443343	1.01178127597838	1.01342955208603	1.01482174516866	1.01647995063462	1.01779289296301	1.01875787501977	1.00919524274765	1.01129009535325	1.01242844250361	1.01392092286457	0.993343509810154	0.972874473595477	0.974315266874607	0.97584547146441	0.977893236727604	0.979348944698214	0.980808993111778	0.982187138706737	0.984088424852935	0.985562649669863	0.98782590959668	0.989573964648169	0.991152512269905	0.992736104070088	0.994943950578561	0.996450904174413	0.976065313577719	0.977899202061671	0.983016681325899	0.986085787585319	0.988081912661403	0.989812353839444	0.991548866740916	0.994027050523384	0.996980245734298	0.999113716673253	1.00106965850696	1.0037833451864	1.00594606340085	1.00802348885799	1.01142092848319	1.01373848646329	1.01587226437203	1.01889424308766	1.02183590676706	1.0246957061587	1.02727330758674	1.01719811860916	1.01986715157344	1.02105788963716	1.02374724316562	1.02735516296532	1.02987566140243	1.03149528107831	1.03423997138964	1.03689684711893	1.03915565795531	1.04121767930258	1.04401442396446	1.04651306239437	1.04954825379445	1.05186258290976	1.05545941764968	1.05779991832383	1.05972260826928	1.06261978429432	1.06488411869008	1.06813567325096	1.07086050915211	1.07436865168824	1.07994091808825	1.08253340750648	1.03385670534443	1.03732893609286	1.03951094900008	1.04313140929739	1.04600170421132	1.02374987956451	1.03230285193233	1.03600406815504	1.03950522656699	1.04314423403336	1.04807446068355	1.02424282361068	1.02729958897351	1.03060316937717	1.03381305689024	1.03853220373584	1.04275578703165	1.0455906464436	1.03635512889823	1.02622093933164	1.03069146503319	1.03412947429084	1.03735106143816	1.0274317072996	1.03065474158531	1.03450091671426	1.03764713543394	1.04166807900713	1.04510430735447	1.04856328142136	1.05067456601027	1.05404531378621	1.05819460346233	1.06161385361713	1.05028433415326	1.05319160815561	1.05586016797357	1.06209241762262	1.06483853197501	1.06944708256474	1.01486302290311	1.00351861269063	1.00766071578242	1.01107522875005	1.01515214499501	1.01848892827818	1.02379558046517	1.02745152693284	1.03086979176973	1.03497525985103	1.03884557352423	1.04260999387607	1.01509787992628	1.02013032864608	1.02480982556647	1.02939691535968	1.00873091715545	0.996993417268842	1.00091432981302	1.00637336624506	1.01175356655809	1.01565188771725	0.98830493565077	0.993358390206474	0.998105956310919	1.00374975589424	1.00874069799629	1.0132028785953	1.01843456299425	1.02368444643658	1.02860385618354	1.03251318234357	1.00305902973813	1.00088495575221	1.00518441712339	1.00922070196312	1.01434977578475	1.01891891891892	1.02275810097965	1.02771467514766	0.9979035639413	1.00128264327125	1.00499510788403	0.993186175449505	0.996594395050174	1.00285146235546	1.0072783646014	1.01158433607769	1.01576576576577	1.01981910082469	1.0064174554789	1.01193740925956	1.01587044534413	1.01983417330515	1.02533507682249	1.02886665573233	1.03395417834185	1.03874813710879	0.967088467088467	0.972431497293376	0.977504768315943	0.981634837473945	0.986637223260291	0.991014047659671	0.996283590623213	1.00022960794443	1.01763250462052	1.03556802669498	1.02037019386569	1.00518935291242	1.01163759839481	1.01856565558206	1.02520435166128	1.01100011845067	1.01614564214495	1.0223122760438	0.98534997287032	0.968817128249689	0.940758556891767	0.947164500372548	0.952166151362193	0.969037848276563	0.973061932677158	0.93132981178522	0.936353968612033	0.894900307991571	0.902510423524248	0.908256536304953	0.912379012846878	0.917489849640833	0.922850808695496	0.926912822315828	0.934157388100722	0.938319769842736	0.942720331543129	0.922632254378143	0.930005341508163	0.934242727529355	0.939747868001483	0.943479095153828	0.948074299956437	0.952290774494824	0.958686280032063	0.914027017584721	0.919629453333822	0.908426581411281	0.914903403863845	0.92104653855059	0.92668651602904	0.931272991833096	0.908593677574859	0.915753083343715	0.895271189633878	0.826021978021978	0.831870278159341	0.838420437829887	0.850459190595245	0.85585003232062	0.863513053843061	0.867284822063856	0.872891783675337	0.880687452751277	0.886484500228576	0.893779700522466	0.897831501831502	0.905558938103317	0.91119570551235	0.919155919155919	0.925981334397176	0.932908875552267	0.907529098483872	0.916225826034169	0.888511998205876	0.898675227774535	0.838643463025191	0.844293375049087	0.850521564596513	0.857622784036185	0.864345181499236	0.868534676471665	0.874361990555952	0.87838019823314	0.848705411147594	0.855298834167697	0.861455914977041	0.878451178451179	0.884594193685103	0.892251790103666	0.897141629056523	0.901500917827449	0.908861310690181	0.915739826697379	0.923097463284379	0.927742368332774	0.93590524534687	0.863171036204744	0.828732876712329	0.836178299930891	0.841997216423104	0.806109362247872	0.820331502200918	0.826733521728559	0.834130922603009	0.840447817437003	0.845632002087376	0.849949598013424	0.868925138757276	0.876182675983039	0.881200904367822	0.890036702097696	0.903221801477435	0.912585344873931	0.91955164521648	0.92963608649221	0.933427424528475	0.893313821978894	0.900341963849536	0.910131259390858	0.918240192970496	0.926494920732646	0.94062813639813	0.947647749356325	0.955618226221208	0.965879898449086	0.975922953451043	0.979465323518016	0.985726745677492	0.939422873452282	0.944629836261256	0.950336243264692	0.956112012859102	0.963317755772783	0.974332346596293	0.981816416469332	0.989416350026908	0.999571649807243	1.02090998833348	1.05544270103671	1.00234201659956	1.00845075413089	1.01463440719659	1.02299821477781	1.03150105708245	1.03905784138342	1.0478308891207	1.05450851560474	1.06070487974558	1.07302831142568	0.955618773042136	0.960359990769467	0.971607932658011	0.979254088395624	0.986462640575206	0.993778107961103	1.00524698399066	1.01757770049989	1.05483251546832	1.0639427284335	1.07254425546685	1.07993184896099	1.09488074894123	1.03311099092603	1.03982822753803	0.984596407370287	0.995029216984807	1.01041971596978	1.01933115172799	1.02910556003223	1.03477556311781	1.04802139037433	0.976279629706505	0.982520053475936	0.99309995354926	1.00391018526424	1.00977243452125	1.01347123464771	1.02777729219474	1.03547023599859	1.04485516260885	1.05602155365963	1.06578446478746	1.07521501172791	1.09142857142857	1.01334405144694	1.0208682333796	1.02671608741696	1.03433393142913	1.04305882352941	1.04917903456437	1.07518796992481	1.08625336927224	1.09945436507936	1.10908181135852	1.11690602166793	1.12584126984127	1.14002828854314	1.14725672877847	1.16199213630406	1.17275132275132	1.18481892289189	1.20813508510952	1.23685740193913	1.24876170802132	1.25845142059568	1.27068600567663	1.28462174452253	1.32462554397328	1.3413225046116	1.36425109443402	1.38802781390164	1.40639201871622	1.41418798334325	1.43164709424872	1.45616159928723	1.47467926124348	1.49018406656029	1.50247062541297	1.5202714587242	1.53131459280694	1.54629077464369	1.55963730414123	1.57713946840216	1.61334930313589	1.64696074695122	1.6642971758665	1.68424214867981	1.69099713055954	1.70927818061964	1.72279870541523	1.73705634987384	1.76135084427767	1.78233869572738	1.80798385681699	1.83437778173402	1.89013629776384	1.95835709126848	1.97019006462962	1.98821009570855	1.99124553096917	2.00965458056211	2.06082243289732	2.06727258135709	2.10683760683761	2.13062448304384	2.16200847706576	2.19433086293551	2.22014652014652	2.25040405364085	2.2775641025641	2.30094466936572	2.3213070115725	2.34924368197749	2.37919760870581	2.44122298365841	2.45026455026455	2.47779561262707
