"Treatment"	"Mean(X1)"	"Mean(X2)"	"Mean(X3)"	"Mean(X4)"	"Mean(X5)"	"Mean(X6)"	"Mean(X7)"	"Mean(X8)"	"Mean(X9)"	"Mean(X10)"	"Mean(X11)"	"Mean(X12)"	"Mean(X13)"	"Mean(X14)"	"Mean(X15)"	"Mean(X16)"	"Mean(X17)"	"Mean(X18)"	"Mean(X19)"	"Mean(X20)"	"Mean(X21)"	"Mean(X22)"	"Mean(X23)"	"Mean(X24)"	"Mean(X25)"	"Mean(X26)"	"Mean(X27)"	"Mean(X28)"	"Mean(X29)"	"Mean(X30)"	"Mean(X31)"	"Mean(X32)"	"Mean(X33)"	"Mean(X34)"	"Mean(X35)"	"Mean(X36)"	"Mean(X37)"	"Mean(X38)"	"Mean(X39)"	"Mean(X40)"	"Mean(X41)"	"Mean(X42)"	"Mean(X43)"	"Mean(X44)"	"Mean(X45)"	"Mean(X46)"	"Mean(X47)"	"Mean(X48)"	"Mean(X49)"	"Mean(X50)"	"Mean(X51)"	"Mean(X52)"	"Mean(X53)"	"Mean(X54)"	"Mean(X55)"	"Mean(X56)"	"Mean(X57)"	"Mean(X58)"	"Mean(X59)"	"Mean(X60)"	"Mean(X61)"	"Mean(X62)"	"Mean(X63)"	"Mean(X64)"	"Mean(X65)"	"Mean(X66)"	"Mean(X67)"	"Mean(X68)"	"Mean(X69)"	"Mean(X70)"	"Mean(X71)"	"Mean(X72)"	"Mean(X73)"	"Mean(X74)"	"Mean(X75)"	"Mean(X76)"	"Mean(X77)"	"Mean(X78)"	"Mean(X79)"	"Mean(X80)"	"Mean(X81)"	"Mean(X82)"	"Mean(X83)"	"Mean(X84)"	"Mean(X85)"	"Mean(X86)"	"Mean(X87)"	"Mean(X88)"	"Mean(X89)"	"Mean(X90)"	"Mean(X91)"	"Mean(X92)"	"Mean(X93)"	"Mean(X94)"	"Mean(X95)"	"Mean(X96)"	"Mean(X97)"	"Mean(X98)"	"Mean(X99)"	"Mean(X100)"	"Mean(X101)"	"Mean(X102)"	"Mean(X103)"	"Mean(X104)"	"Mean(X105)"	"Mean(X106)"	"Mean(X107)"	"Mean(X108)"	"Mean(X109)"	"Mean(X110)"	"Mean(X111)"	"Mean(X112)"	"Mean(X113)"	"Mean(X114)"	"Mean(X115)"	"Mean(X116)"	"Mean(X117)"	"Mean(X118)"	"Mean(X119)"	"Mean(X120)"	"Mean(X121)"	"Mean(X122)"	"Mean(X123)"	"Mean(X124)"	"Mean(X125)"	"Mean(X126)"	"Mean(X127)"	"Mean(X128)"	"Mean(X129)"	"Mean(X130)"	"Mean(X131)"	"Mean(X132)"	"Mean(X133)"	"Mean(X134)"	"Mean(X135)"	"Mean(X136)"	"Mean(X137)"	"Mean(X138)"	"Mean(X139)"	"Mean(X140)"	"Mean(X141)"	"Mean(X142)"	"Mean(X143)"	"Mean(X144)"	"Mean(X145)"	"Mean(X146)"	"Mean(X147)"	"Mean(X148)"	"Mean(X149)"	"Mean(X150)"	"Mean(X151)"	"Mean(X152)"	"Mean(X153)"	"Mean(X154)"	"Mean(X155)"	"Mean(X156)"	"Mean(X157)"	"Mean(X158)"	"Mean(X159)"	"Mean(X160)"	"Mean(X161)"	"Mean(X162)"	"Mean(X163)"	"Mean(X164)"	"Mean(X165)"	"Mean(X166)"	"Mean(X167)"	"Mean(X168)"	"Mean(X169)"	"Mean(X170)"	"Mean(X171)"	"Mean(X172)"	"Mean(X173)"	"Mean(X174)"	"Mean(X175)"	"Mean(X176)"	"Mean(X177)"	"Mean(X178)"	"Mean(X179)"	"Mean(X180)"	"Mean(X181)"	"Mean(X182)"	"Mean(X183)"	"Mean(X184)"	"Mean(X185)"	"Mean(X186)"	"Mean(X187)"	"Mean(X188)"	"Mean(X189)"	"Mean(X190)"	"Mean(X191)"	"Mean(X192)"	"Mean(X193)"	"Mean(X194)"	"Mean(X195)"	"Mean(X196)"	"Mean(X197)"	"Mean(X198)"	"Mean(X199)"	"Mean(X200)"	"Mean(X201)"	"Mean(X202)"	"Mean(X203)"	"Mean(X204)"	"Mean(X205)"	"Mean(X206)"	"Mean(X207)"	"Mean(X208)"	"Mean(X209)"	"Mean(X210)"	"Mean(X211)"	"Mean(X212)"	"Mean(X213)"	"Mean(X214)"	"Mean(X215)"	"Mean(X216)"	"Mean(X217)"	"Mean(X218)"	"Mean(X219)"	"Mean(X220)"	"Mean(X221)"	"Mean(X222)"	"Mean(X223)"	"Mean(X224)"	"Mean(X225)"	"Mean(X226)"	"Mean(X227)"	"Mean(X228)"	"Mean(X229)"	"Mean(X230)"	"Mean(X231)"	"Mean(X232)"	"Mean(X233)"	"Mean(X234)"	"Mean(X235)"	"Mean(X236)"	"Mean(X237)"	"Mean(X238)"	"Mean(X239)"	"Mean(X240)"	"Mean(X241)"	"Mean(X242)"	"Mean(X243)"	"Mean(X244)"	"Mean(X245)"	"Mean(X246)"	"Mean(X247)"	"Mean(X248)"	"Mean(X249)"	"Mean(X250)"	"Mean(X251)"	"Mean(X252)"	"Mean(X253)"	"Mean(X254)"	"Mean(X255)"	"Mean(X256)"	"Mean(X257)"	"Mean(X258)"	"Mean(X259)"	"Mean(X260)"	"Mean(X261)"	"Mean(X262)"	"Mean(X263)"	"Mean(X264)"	"Mean(X265)"	"Mean(X266)"	"Mean(X267)"	"Mean(X268)"	"Mean(X269)"	"Mean(X270)"	"Mean(X271)"	"Mean(X272)"	"Mean(X273)"	"Mean(X274)"	"Mean(X275)"	"Mean(X276)"	"Mean(X277)"	"Mean(X278)"	"Mean(X279)"	"Mean(X280)"	"Mean(X281)"	"Mean(X282)"	"Mean(X283)"	"Mean(X284)"	"Mean(X285)"	"Mean(X286)"	"Mean(X287)"	"Mean(X288)"	"Mean(X289)"	"Mean(X290)"	"Mean(X291)"	"Mean(X292)"	"Mean(X293)"	"Mean(X294)"	"Mean(X295)"	"Mean(X296)"	"Mean(X297)"	"Mean(X298)"	"Mean(X299)"	"Mean(X300)"	"Mean(X301)"	"Mean(X302)"	"Mean(X303)"	"Mean(X304)"	"Mean(X305)"	"Mean(X306)"	"Mean(X307)"	"Mean(X308)"	"Mean(X309)"	"Mean(X310)"	"Mean(X311)"	"Mean(X312)"	"Mean(X313)"	"Mean(X314)"	"Mean(X315)"	"Mean(X316)"	"Mean(X317)"	"Mean(X318)"	"Mean(X319)"	"Mean(X320)"	"Mean(X321)"	"Mean(X322)"	"Mean(X323)"	"Mean(X324)"	"Mean(X325)"	"Mean(X326)"	"Mean(X327)"	"Mean(X328)"	"Mean(X329)"	"Mean(X330)"	"Mean(X331)"	"Mean(X332)"	"Mean(X333)"	"Mean(X334)"	"Mean(X335)"	"Mean(X336)"	"Mean(X337)"	"Mean(X338)"	"Mean(X339)"	"Mean(X340)"	"Mean(X341)"	"Mean(X342)"	"Mean(X343)"	"Mean(X344)"	"Mean(X345)"	"Mean(X346)"	"Mean(X347)"	"Mean(X348)"	"Mean(X349)"	"Mean(X350)"	"Mean(X351)"	"Mean(X352)"	"Mean(X353)"	"Mean(X354)"	"Mean(X355)"	"Mean(X356)"	"Mean(X357)"	"Mean(X358)"	"Mean(X359)"	"Mean(X360)"	"Mean(X361)"	"Mean(X362)"	"Mean(X363)"	"Mean(X364)"	"Mean(X365)"	"Mean(X366)"	"Mean(X367)"	"Mean(X368)"	"Mean(X369)"	"Mean(X370)"	"Mean(X371)"	"Mean(X372)"	"Mean(X373)"	"Mean(X374)"	"Mean(X375)"	"Mean(X376)"	"Mean(X377)"	"Mean(X378)"	"Mean(X379)"	"Mean(X380)"	"Mean(X381)"	"Mean(X382)"	"Mean(X383)"	"Mean(X384)"	"Mean(X385)"	"Mean(X386)"	"Mean(X387)"	"Mean(X388)"	"Mean(X389)"	"Mean(X390)"	"Mean(X391)"	"Mean(X392)"	"Mean(X393)"	"Mean(X394)"	"Mean(X395)"	"Mean(X396)"	"Mean(X397)"	"Mean(X398)"	"Mean(X399)"	"Mean(X400)"	"Mean(X401)"	"Mean(X402)"	"Mean(X403)"	"Mean(X404)"	"Mean(X405)"	"Mean(X406)"	"Mean(X407)"	"Mean(X408)"	"Mean(X409)"	"Mean(X410)"	"Mean(X411)"	"Mean(X412)"	"Mean(X413)"	"Mean(X414)"	"Mean(X415)"	"Mean(X416)"	"Mean(X417)"	"Mean(X418)"	"Mean(X419)"	"Mean(X420)"	"Mean(X421)"	"Mean(X422)"	"Mean(X423)"	"Mean(X424)"	"Mean(X425)"	"Mean(X426)"	"Mean(X427)"	"Mean(X428)"	"Mean(X429)"	"Mean(X430)"	"Mean(X431)"	"Mean(X432)"	"Mean(X433)"	"Mean(X434)"	"Mean(X435)"	"Mean(X436)"	"Mean(X437)"	"Mean(X438)"	"Mean(X439)"	"Mean(X440)"	"Mean(X441)"	"Mean(X442)"	"Mean(X443)"	"Mean(X444)"	"Mean(X445)"	"Mean(X446)"	"Mean(X447)"	"Mean(X448)"	"Mean(X449)"	"Mean(X450)"	"Mean(X451)"	"Mean(X452)"	"Mean(X453)"	"Mean(X454)"	"Mean(X455)"	"Mean(X456)"	"Mean(X457)"	"Mean(X458)"	"Mean(X459)"	"Mean(X460)"	"Mean(X461)"	"Mean(X462)"	"Mean(X463)"	"Mean(X464)"	"Mean(X465)"	"Mean(X466)"	"Mean(X467)"	"Mean(X468)"	"Mean(X469)"	"Mean(X470)"	"Mean(X471)"	"Mean(X472)"	"Mean(X473)"	"Mean(X474)"	"Mean(X475)"	"Mean(X476)"	"Mean(X477)"	"Mean(X478)"	"Mean(X479)"	"Mean(X480)"	"Mean(X481)"	"Mean(X482)"	"Mean(X483)"	"Mean(X484)"	"Mean(X485)"	"Mean(X486)"	"Mean(X487)"	"Mean(X488)"	"Mean(X489)"	"Mean(X490)"	"Mean(X491)"	"Mean(X492)"	"Mean(X493)"	"Mean(X494)"	"Mean(X495)"	"Mean(X496)"	"Mean(X497)"	"Mean(X498)"	"Mean(X499)"	"Mean(X500)"	"Mean(X501)"
	1.0	1.0	1.00015593326056	1.00031191515908	1.0004679457183	1.00054597925279	1.00093632958801	1.00117068602201	1.00179617336978	1.00195266734359	1.00226580201578	1.00265749570111	1.00352030039897	1.00407013149656	1.00485665047783	1.00532915360502	1.00651235778737	1.00785669390321	1.00856985612076	1.00912523599748	1.01055616826847	1.01119344158915	1.01239049798753	1.01359039190898	1.01543576347661	1.01680405833862	1.01817604571791	1.01947071445601	0.993981489065444	0.995285819732634	0.996511742486451	0.970804408619839	0.972083676494811	0.97336632030348	0.974893863054431	0.976911107432544	0.97804441498177	0.980481807609237	0.982604062604063	0.956916659714691	0.959377431906615	0.961003219793255	0.962879701163087	0.96517402774232	0.967149313549928	0.969464056756988	0.971956465849687	0.97421061673252	0.976307136093656	0.979172925839593	0.982055589228505	0.983844552394171	0.985982787099018	0.974318921431892	0.976446812847616	0.980582790130071	0.982864643933292	0.956010404520585	0.958589801241119	0.960663361874718	0.963529199059844	0.936532560106319	0.896665746110651	0.884898863951233	0.887193258635059	0.859610172637832	0.863135135135135	0.865555140186916	0.867988753514527	0.870436090225564	0.873061840120664	0.860686524822695	0.863954437588989	0.867247260600286	0.855455849995217	0.858329813783836	0.862053407885857	0.864971948152447	0.86889653590273	0.871638886149193	0.874571664192644	0.846352170026815	0.85028848093605	0.853646582278481	0.857816220616668	0.860004080799837	0.862644289807614	0.851162212554382	0.854881398252185	0.793333333333333	0.796410525212286	0.766636507101526	0.737349397590361	0.740794223826715	0.743161482743928	0.745942478349193	0.749548775247099	0.736214116123462	0.73924577373212	0.711028615622583	0.714343434343434	0.700367149758454	0.703819553364702	0.706908217996324	0.709302623160589	0.712439706660618	0.698071374335611	0.700945410186032	0.668497512437811	0.674684790250762	0.678101519255682	0.681472363593325	0.686026302114562	0.689166767056178	0.692671429148	0.696381416108744	0.700502215657312	0.684849833147942	0.687739853543502	0.61691174634877	0.619696551724138	0.622506612923542	0.627478260869565	0.6303802672148	0.633800051666236	0.637588357588357	0.622147838214784	0.625583311420808	0.628641388118201	0.632065178887708	0.635781222162836	0.639283443056115	0.642737628889189	0.646317123969936	0.650203152045185	0.653686861748409	0.66309669464599	0.667369224894998	0.67121351766513	0.675426412901351	0.679771896476093	0.682466236054022	0.686092089728453	0.690473785830982	0.693874626865671	0.697413741374137	0.690941703666483	0.649631788320715	0.630902663563271	0.634519552090051	0.570157324016672	0.574276569643304	0.578181359727849	0.581954308279312	0.586530078465562	0.590051352666962	0.59458575645626	0.5985000800669	0.604950956650839	0.56002514142049	0.563347887640141	0.565745520801701	0.569429264768538	0.57736024344232	0.555472388952721	0.560229869541321	0.563143024681486	0.566188687335253	0.568546098596786	0.573320308260067	0.576689065120942	0.528044226953049	0.534175848795291	0.537925518005199	0.542515972406336	0.517980574814134	0.521103367077696	0.524983055155469	0.529129840741215	0.532706463919188	0.535902702702703	0.539463159555771	0.517047689214117	0.521321693671353	0.525010546446551	0.527535691274713	0.501901627770598	0.50530795907254	0.508326653942186	0.511271894211808	0.521743548059337	0.52487749150708	0.531289122910376	0.534322287576455	0.538379497767441	0.478121127148455	0.483027103266878	0.487450589709805	0.491541901613844	0.494148922307071	0.498232797698038	0.501278975233487	0.503619098213693	0.5071078005269	0.476246223819039	0.480070534775679	0.487860389272456	0.492156492156492	0.460701432502999	0.464460775595285	0.468157730561551	0.472672511783147	0.476936300257855	0.479543221822533	0.482975130373974	0.48672639352251	0.490536384861238	0.502336923389555	0.507547694753577	0.510249013058002	0.514969311298765	0.518840096861744	0.522136811546796	0.528862041765268	0.533285609029103	0.537951858108108	0.542529450345397	0.545970804296209	0.548231192976416	0.51159917161205	0.516553833100596	0.486750991678573	0.446368136295614	0.451270949199358	0.454677936461673	0.459566946531153	0.462777333862841	0.466853948854586	0.47000053453328	0.472514802728001	0.475738422567079	0.479526423036306	0.486724542492107	0.491084896736157	0.506934532052238	0.512176859388383	0.465166340508806	0.470015708934319	0.367928178933519	0.370921898859748	0.321838165020707	0.323855537555313	0.327551268541785	0.329921797092321	0.277176788758893	0.279966126156213	0.282549293401064	0.28552529704751	0.288997902011601	0.291228026539153	0.29403086272491	0.297025621511923	0.299941721582868	0.302487195882015	0.304641663089152	0.306973848069739	0.311908818912428	0.314527312700829	0.317633985224412	0.320361145703612	0.322971012471055	0.334928579791594	0.337120486013832	0.340233494304019	0.342653097928719	0.276085890033586	0.278801121561017	0.280837309527474	0.2832240288719	0.288322036857728	0.291360559494402	0.293942017493466	0.298519757164392	0.30270631473438	0.304190169218372	0.307201953072019	0.309307387018308	0.312815599347438	0.317314892304982	0.319162132945826	0.321449288295926	0.327669769738647	0.330093688680897	0.332861822513401	0.336750929718025	0.339081385979049	0.344323684286526	0.355502032214361	0.357597843752839	0.274447753785058	0.277756845013815	0.279018420388594	0.285046728971962	0.191372549019608	0.193190815518607	0.196141479099679	0.199789839181287	0.201781100036914	0.204400300554147	0.206142843610874	0.208273518997033	0.20971860846102	0.212296361330602	0.106899007761076	0.108045377817495	0.110309094612486	0.112398564294631	0.113999683444128	0.114872408293461	0.115870334620334	0.117803402028132	0.118384286653517	0.119921744921744	0.120887881839543	0.125616631430585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Chemotherapy"	1.0	1.0000856090418988	1.0001703209749941	1.0004229096492039	1.0007575635290287	1.001260503052032	1.0013654189157202	1.0015511056606419	1.0021217752519704	1.0022040030960109	1.002226276933684	1.0016666441809445	1.0010813786337136	0.9999168361938555	0.9991552660107633	0.9968657929473171	0.9955073513745257	0.9950220338991873	0.9938666614298342	0.9919819490161221	0.9903190824085245	0.9900434231000206	0.9892798696938964	0.9876291284756795	0.9862669869867885	0.9848057817690735	0.9839866058520619	0.9810586744113972	0.9784306332191152	0.974552087597788	0.9720377680980251	0.9696456424381802	0.9661823654479702	0.9621338359397027	0.955923240617079	0.952989900323309	0.9475307725756456	0.9433596458690645	0.9356446263561075	0.929767418057601	0.9237303744253788	0.916626838361	0.910546176481906	0.9061435898763679	0.8986616321005974	0.8916103483447115	0.8857433109966399	0.8786663142316664	0.8701628870338434	0.8630498540273619	0.8555150979037369	0.8450806944700213	0.8374813856057427	0.8292568240735698	0.819715333110149	0.811800781771914	0.8022960446582738	0.7944313426769636	0.7866943119308948	0.7782188325594283	0.7702071218527025	0.7621409789226525	0.7537775943449738	0.744968069963746	0.7361161913456765	0.7293127643084842	0.7202943279006142	0.7115068810250965	0.704939403207773	0.6979965616851341	0.6886953540952733	0.6825128716955494	0.6745790825026904	0.6675184856394325	0.6608927436039624	0.6544735300751438	0.6472496996618163	0.6413949809197923	0.6342513316456422	0.6264760307596626	0.6209186262481162	0.6136450389196259	0.6091234808159605	0.6028906547656676	0.5980952572417366	0.5919024556849545	0.5857855252373775	0.5814756865746245	0.575715319513966	0.569999471698688	0.5644779608182917	0.5603603876428053	0.5560014205465459	0.5508606031490058	0.5467731594239627	0.5404371885287426	0.5365138428071474	0.5326977813349506	0.5282630866517638	0.5233088180405425	0.5189857184703167	0.5153194509851637	0.5125905067483714	0.5098176802983211	0.5054531462803056	0.5029211827596853	0.4987119887546151	0.49553942789513855	0.4900239021812709	0.487474112490604	0.48419531035906793	0.48013024581148367	0.4763833835687379	0.47284359405433185	0.4688307520389286	0.46554642521132406	0.4633298180904435	0.45967081256527836	0.4558797755837057	0.4532141365998784	0.44748099972516814	0.4441054371518741	0.44180216539221207	0.439381441507637	0.4364475963810156	0.43354875350746064	0.4315801646563049	0.42908699598652883	0.42589387107722776	0.4225056537051789	0.42045168431894925	0.41723763516505585	0.41638724343904093	0.41407017857502054	0.41208257963913525	0.41023498319356394	0.4085937008481294	0.4057089838998064	0.4029923799514728	0.4017920098526365	0.4002999538951567	0.39864773742859355	0.39585721475784846	0.3941378185040435	0.3898722389550192	0.387315802352616	0.3841725051113781	0.38118223134532875	0.3812109829588214	0.3775048030889664	0.37547070054388965	0.374859535107224	0.3714758683885555	0.37136114452547203	0.3684656226914559	0.36651876897549246	0.3639638421988666	0.36361752374978906	0.36258721114726594	0.36163201469656125	0.36093332169966325	0.35862905905307146	0.35627149766574695	0.35531073859192935	0.3547489452783201	0.3531397000766607	0.352572510959958	0.35203009491797466	0.35111415150797076	0.34853639709138023	0.3473178299783507	0.34605640445501495	0.3456731924209548	0.34243922553412526	0.3428042001616092	0.34041493758820485	0.3413328154201352	0.3403950544093164	0.33988676032472614	0.3369372873615786	0.3368460117663083	0.33918046260984386	0.33682752822725587	0.33469496750942507	0.3328939306485696	0.33432907762780195	0.3349859913328318	0.3325699298740891	0.3341885998357457	0.33578785737476086	0.32931604056176184	0.3267181516607607	0.3251308353964751	0.3247292780948477	0.31834728158598213	0.31635337883473263	0.31746034212145136	0.3178853236722915	0.3160602656268426	0.30557666308982395	0.30429325266702567	0.3034852827931785	0.30183761380265245	0.29840179133551414	0.2982816568046535	0.29839387167663073	0.2973447256627331	0.2972030819542919	0.29578996528738394	0.29537825814932694	0.29191565498514493	0.28764775331711595	0.2880136104047936	0.2877003606965455	0.2861606199577809	0.2859484510053643	0.284888504798096	0.2842084224245842	0.282833160593574	0.28341310124512226	0.28022878660285017	0.2790664159563982	0.2827731671447598	0.2825594353091854	0.2793697716647932	0.281927052933073	0.2806198695397003	0.2777805568693021	0.27571902361115114	0.2740937999049251	0.27327596367019624	0.2741445946764523	0.2752839930830245	0.2749095224952879	0.2726150703979639	0.2703867455226154	0.27123027712168096	0.27152474850881575	0.2736537528042211	0.2684861073853648	0.26755267635572566	0.2673832294842704	0.26521243505266046	0.2641376161713352	0.2614202446013066	0.25843719628144424	0.25746536689225047	0.2590075074857639	0.25914933311527777	0.2578687326598627	0.25776512480409286	0.2569846678479471	0.2554702133382358	0.25133062251321686	0.2522184323953182	0.25121469042943956	0.25144245934266296	0.25201684030469057	0.25153190795304964	0.2502753072438236	0.2508962721523569	0.24785949187991876	0.24604279986638458	0.24552967827966077	0.24751914770851857	0.247714522317999	0.24531355054184406	0.24420995585057353	0.2393451921436123	0.23938094266690066	0.24055939330323672	0.23937630136069252	0.23827125900195312	0.23613242729411213	0.23473112847040078	0.23226031451230664	0.2319532218698107	0.22605890340195567	0.22581995172397107	0.22328438360697767	0.22387321266173485	0.2249235199786522	0.22542391161171504	0.22908590580537705	0.23053307468423445	0.23208005635529846	0.2324488788034192	0.23123143211330247	0.23200751713639273	0.23080984953316078	0.2307471927279294	0.2309718252715244	0.23314881402053336	0.23197046092544021	0.24053885302278144	0.24199300997366532	0.24245541734914142	0.24116600028490978	0.24305967309643417	0.24134494025441167	0.24213896585259467	0.2489183607891086	0.2507578971714681	0.2499034143414682	0.2502021425407568	0.25172086190538984	0.2527451403126369	0.25418036265238925	0.2572324269973213	0.26924465317535096	0.2709147051234198	0.2765997317967851	0.30790180210710416	0.30808898341178415	0.3094811364650337	0.30775686005398606	0.30039798510930715	0.29980989002081837	0.2993465608183678	0.3006411599446131	0.3022426404551693	0.3284700672542895	0.3747251844944238	0.5207646330863368	0.5231109342462771	0.5234685615977676	0.5254327127974003	0.5263955273748986	0.22970756863590555	0.22835722223988014	0.22697963729061785	0.2238806884570119	0.22321234626524242	0.22188459121084128	0.22416447891298172	0.22392152262503642	0.22579793094683076	0.22468697865179868	0.2194719281276718	0.21739540825462078	0.21711068493290095	0.21623650959428287	0.21663781266967297	0.2173211721120227	0.21718063693420583	0.21907461183962207	0.22004709421910806	0.21518042928990092	0.2174760381922235	0.21985569190378496	0.2212925459750715	0.2198772869902004	0.21894564518118081	0.2198358729424916	0.22181900706673793	0.22485254402593569	0.21759752582003616	0.21792668651414612	0.21765680640445048	0.21389396543698053	0.2131497484951424	0.21190716670171253	0.21248429100164412	0.20958822222376028	0.21026863953325778	0.20949838346437424	0.21191630107169834	0.21289463773490375	0.21476126221440903	0.21422063330946323	0.2174180827283991	0.21034440829075046	0.19293100225361057	0.19411070412335335	0.19044399930520964	0.191671669244948	0.18936940009396094	0.19091786932525254	0.18982642958261017	0.19097902548334048	0.19349711559506783	0.19246760853287126	0.19464014691856843	0.19692227286257732	0.19848791686082579	0.2011278501448759	0.2035625207268505	0.2023791829834476	0.20108884012177372	0.19785646256262332	0.1973680864431537	0.19829994776044818	0.20185487328072602	0.19772449465547393	0.19589260517539628	0.19711747778676086	0.19886782035271533	0.19865669314043516	0.19896047985969728	0.19984370358562764	0.19981042095547522	0.2088192402926503	0.21622857033893272	0.21692112536833566	0.2180525420040657	0.21497196664698123	0.21580847818897772	0.21683336375607687	0.2163985573886052	0.22812316844964958	0.2421916669257541	0.24360185423655772	0.27008691421720715	0.3210085701133767	0.32308208457319115	0.32538984755218414	0.3269908132254253	0.3249514956995885	0.32667337713742656	0.3258420248894081	0.3251227221166699	0.32570084943768446	0.32784743341492917	0.32811015758795564	0.3258188232166172	0.3262981715276454	0.3280481342077584	0.33562732312357074	0.3345206557413978	0.3349731782002662	0.3335889360410794	0.1831126986179068	0.1828257633826207	0.187958733873549	0.18818474582606054	0.19081483135381438	0.18121022437666787	0.18237400696882805	0.18265477170225916	0.18472351978457058	0.18655648898013177	0.18821488849695292	0.19018234900355135	0.1864358658713679	0.18653481906862346	0.1886958686419194	0.18857534650958022	0.1826033220187637	0.18427133616700553	0.18238672150352725	0.1811252567469387	0.18675480109979822	0.18924620543089335	0.1922358142737136	0.19752426236063333	0.19942821410617678	0.20163402197509062	0.19814404132994107	0.19957420615137453	0.20232961798947302	0.20439759122109075	0.2062351843719679	0.20786234012335647	0.21066194511893463	0.21319887482739325	0.21071606156530015	0.19792572179059345	0.1963084910271931	0.19820450567314862	0.20046551452410685	0.18912154905625386	0.19031302991484128	0.19088831785912308	0.18554892161519976	0.1881646609549797	0.18887574488271183	0.1894660032717856	0.18639746947292835	0.1802053851656731	0.18186415448354543	0.180844002147937	0.17925940669794527	0.17115341677679283	0.16417606906634152	0.1691682070260213	0.16587761221086642	0.16457985170564715	0.1664164652205619	0.1506253405088582	0.15334367157579035	0.1524449382286812	0.14712986087948962	0.15113251971160085	0.14997302891121325	0.14792119657364625	0.15197306575788608	0.15358936159781983	0.15540973371324696	0.15731749664398742	0.15124130320242754	0.15071111020444322
